area,cabang,sku,periode,qty,event_flag,event_flag_lag1,holiday_count,holiday_count_lag1,rainfall_lag1,is_train,is_test,imputed,spike_flag,sample_weight,month,year,qtr
2,13A,BUVW001KSB,2021-01-01,1093.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,BUVW001KSB,2021-02-01,1148.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
2,13A,BUVW001KSB,2021-03-01,1857.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
2,13A,BUVW001KSB,2021-04-01,1414.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,BUVW001KSB,2021-05-01,1034.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,BUVW001KSB,2021-06-01,1477.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,BUVW001KSB,2021-07-01,1641.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,BUVW001KSB,2021-08-01,1405.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,BUVW001KSB,2021-09-01,3024.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
2,13A,BUVW001KSB,2021-10-01,1319.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,BUVW001KSB,2021-11-01,3470.0,1,0.0,0,1.0,0.0,1,0,0,1,0.8,11,2021,4
2,13A,BUVW001KSB,2021-12-01,1407.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,BUVW001KSB,2022-01-01,1079.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,BUVW001KSB,2022-02-01,2163.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,BUVW001KSB,2022-03-01,1005.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,BUVW001KSB,2022-04-01,1053.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,BUVW001KSB,2022-05-01,804.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,BUVW001KSB,2022-06-01,3285.0,1,0.0,1,8.0,0.0,1,0,0,1,0.8,6,2022,2
2,13A,BUVW001KSB,2022-07-01,909.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,BUVW001KSB,2022-08-01,1034.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,BUVW001KSB,2022-09-01,747.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,BUVW001KSB,2022-10-01,1563.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,BUVW001KSB,2022-11-01,1045.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,BUVW001KSB,2022-12-01,1408.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,BUVW001KSB,2023-01-01,917.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
2,13A,BUVW001KSB,2023-02-01,985.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
2,13A,BUVW001KSB,2023-03-01,1385.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
2,13A,BUVW001KSB,2023-04-01,1439.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
2,13A,BUVW001KSB,2023-05-01,1615.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
2,13A,BUVW001KSB,2023-06-01,1825.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
2,13A,BUVW001KSB,2023-07-01,1221.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
2,13A,BUVW001KSB,2023-08-01,1161.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
2,13A,BUVW001KSB,2023-09-01,1373.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
2,13A,BUVW001KSB,2023-10-01,805.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
2,13A,BUVW001KSB,2023-11-01,1254.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
2,13A,BUVW001KSB,2023-12-01,1561.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
2,13A,BUVW001KSB,2024-01-01,1072.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
2,13A,BUVW001KSB,2024-02-01,1615.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
2,13A,BUVW001KSB,2024-03-01,1211.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
2,13A,BUVW001KSB,2024-04-01,801.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
2,13A,BUVW001KSB,2024-05-01,1538.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
2,13A,BUVW001KSW,2021-01-01,2862.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,BUVW001KSW,2021-02-01,3637.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
2,13A,BUVW001KSW,2021-03-01,9269.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
2,13A,BUVW001KSW,2021-04-01,3957.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,BUVW001KSW,2021-05-01,3239.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,BUVW001KSW,2021-06-01,4769.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,BUVW001KSW,2021-07-01,4542.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,BUVW001KSW,2021-08-01,4049.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,BUVW001KSW,2021-09-01,8454.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
2,13A,BUVW001KSW,2021-10-01,3255.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,BUVW001KSW,2021-11-01,8049.0,1,0.0,0,1.0,0.0,1,0,0,1,0.8,11,2021,4
2,13A,BUVW001KSW,2021-12-01,3697.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,BUVW001KSW,2022-01-01,2822.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,BUVW001KSW,2022-02-01,6024.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,BUVW001KSW,2022-03-01,3141.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,BUVW001KSW,2022-04-01,3248.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,BUVW001KSW,2022-05-01,3347.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,BUVW001KSW,2022-06-01,8946.0,1,0.0,1,8.0,0.0,1,0,0,1,0.8,6,2022,2
2,13A,BUVW001KSW,2022-07-01,1990.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,BUVW001KSW,2022-08-01,3207.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,BUVW001KSW,2022-09-01,2413.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,BUVW001KSW,2022-10-01,4267.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,BUVW001KSW,2022-11-01,2685.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,BUVW001KSW,2022-12-01,5394.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,BUVW001KSW,2023-01-01,3123.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
2,13A,BUVW001KSW,2023-02-01,3150.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
2,13A,BUVW001KSW,2023-03-01,4244.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
2,13A,BUVW001KSW,2023-04-01,3854.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
2,13A,BUVW001KSW,2023-05-01,3862.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
2,13A,BUVW001KSW,2023-06-01,5046.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
2,13A,BUVW001KSW,2023-07-01,2946.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
2,13A,BUVW001KSW,2023-08-01,3039.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
2,13A,BUVW001KSW,2023-09-01,3104.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
2,13A,BUVW001KSW,2023-10-01,2616.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
2,13A,BUVW001KSW,2023-11-01,3037.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
2,13A,BUVW001KSW,2023-12-01,3691.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
2,13A,BUVW001KSW,2024-01-01,3052.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
2,13A,BUVW001KSW,2024-02-01,4422.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
2,13A,BUVW001KSW,2024-03-01,3043.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
2,13A,BUVW001KSW,2024-04-01,2439.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
2,13A,BUVW001KSW,2024-05-01,3614.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
2,13A,BUVW100CSB,2021-01-01,1872.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,BUVW100CSB,2021-02-01,1584.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
2,13A,BUVW100CSB,2021-03-01,2820.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
2,13A,BUVW100CSB,2021-04-01,1344.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,BUVW100CSB,2021-05-01,1692.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,BUVW100CSB,2021-06-01,1908.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,BUVW100CSB,2021-07-01,2508.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,BUVW100CSB,2021-08-01,2364.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,BUVW100CSB,2021-09-01,3312.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
2,13A,BUVW100CSB,2021-10-01,1404.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,BUVW100CSB,2021-11-01,2736.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
2,13A,BUVW100CSB,2021-12-01,1440.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,BUVW100CSB,2022-01-01,1488.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,BUVW100CSB,2022-02-01,1980.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,BUVW100CSB,2022-03-01,2052.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,BUVW100CSB,2022-04-01,1116.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,BUVW100CSB,2022-05-01,1464.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,BUVW100CSB,2022-06-01,2820.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
2,13A,BUVW100CSB,2022-07-01,1800.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,BUVW100CSB,2022-08-01,1692.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,BUVW100CSB,2022-09-01,1500.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,BUVW100CSB,2022-10-01,1680.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,BUVW100CSB,2022-11-01,1428.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,BUVW100CSB,2022-12-01,1836.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,BUVW100CSB,2023-01-01,1656.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
2,13A,BUVW100CSB,2023-02-01,1476.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
2,13A,BUVW100CSB,2023-03-01,1956.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
2,13A,BUVW100CSB,2023-04-01,1596.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
2,13A,BUVW100CSB,2023-05-01,2280.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
2,13A,BUVW100CSB,2023-06-01,3024.0,1,0.0,6,2.0,0.0,1,0,0,1,0.8,6,2023,2
2,13A,BUVW100CSB,2023-07-01,3240.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
2,13A,BUVW100CSB,2023-08-01,2796.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
2,13A,BUVW100CSB,2023-09-01,2028.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
2,13A,BUVW100CSB,2023-10-01,1836.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
2,13A,BUVW100CSB,2023-11-01,1728.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
2,13A,BUVW100CSB,2023-12-01,1404.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
2,13A,BUVW100CSB,2024-01-01,1848.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
2,13A,BUVW100CSB,2024-02-01,1848.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
2,13A,BUVW100CSB,2024-03-01,1464.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
2,13A,BUVW100CSB,2024-04-01,1656.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
2,13A,BUVW100CSB,2024-05-01,2088.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
2,13A,BUVW100CSW,2021-01-01,1824.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,BUVW100CSW,2021-02-01,1500.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
2,13A,BUVW100CSW,2021-03-01,2628.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
2,13A,BUVW100CSW,2021-04-01,1368.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,BUVW100CSW,2021-05-01,1488.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,BUVW100CSW,2021-06-01,1752.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,BUVW100CSW,2021-07-01,2244.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,BUVW100CSW,2021-08-01,2532.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,BUVW100CSW,2021-09-01,2928.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
2,13A,BUVW100CSW,2021-10-01,1092.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,BUVW100CSW,2021-11-01,2364.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
2,13A,BUVW100CSW,2021-12-01,1188.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,BUVW100CSW,2022-01-01,1500.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,BUVW100CSW,2022-02-01,1812.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,BUVW100CSW,2022-03-01,1584.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,BUVW100CSW,2022-04-01,1188.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,BUVW100CSW,2022-05-01,1248.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,BUVW100CSW,2022-06-01,2616.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
2,13A,BUVW100CSW,2022-07-01,1764.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,BUVW100CSW,2022-08-01,2016.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,BUVW100CSW,2022-09-01,1116.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,BUVW100CSW,2022-10-01,1200.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,BUVW100CSW,2022-11-01,1344.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,BUVW100CSW,2022-12-01,1344.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,BUVW100CSW,2023-01-01,1404.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
2,13A,BUVW100CSW,2023-02-01,1152.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
2,13A,BUVW100CSW,2023-03-01,1872.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
2,13A,BUVW100CSW,2023-04-01,1368.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
2,13A,BUVW100CSW,2023-05-01,1740.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
2,13A,BUVW100CSW,2023-06-01,2784.0,1,0.0,6,2.0,0.0,1,0,0,1,0.8,6,2023,2
2,13A,BUVW100CSW,2023-07-01,3276.0,0,1.0,1,6.0,0.0,1,0,0,1,0.8,7,2023,3
2,13A,BUVW100CSW,2023-08-01,3324.0,0,0.0,1,1.0,0.0,1,0,0,1,0.8,8,2023,3
2,13A,BUVW100CSW,2023-09-01,1548.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
2,13A,BUVW100CSW,2023-10-01,1500.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
2,13A,BUVW100CSW,2023-11-01,1500.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
2,13A,BUVW100CSW,2023-12-01,1332.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
2,13A,BUVW100CSW,2024-01-01,1476.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
2,13A,BUVW100CSW,2024-02-01,1608.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
2,13A,BUVW100CSW,2024-03-01,1476.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
2,13A,BUVW100CSW,2024-04-01,1572.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
2,13A,BUVW100CSW,2024-05-01,1824.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
2,13A,DKLM350C,2021-01-01,3660.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,DKLM350C,2021-02-01,3804.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
2,13A,DKLM350C,2021-03-01,8784.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
2,13A,DKLM350C,2021-04-01,3279.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,DKLM350C,2021-05-01,3824.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,DKLM350C,2021-06-01,4959.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,DKLM350C,2021-07-01,4517.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,DKLM350C,2021-08-01,4764.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,DKLM350C,2021-09-01,6804.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
2,13A,DKLM350C,2021-10-01,3312.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,DKLM350C,2021-11-01,4236.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
2,13A,DKLM350C,2021-12-01,3456.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,DKLM350C,2022-01-01,3180.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,DKLM350C,2022-02-01,3228.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,DKLM350C,2022-03-01,4304.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,DKLM350C,2022-04-01,2868.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,DKLM350C,2022-05-01,2580.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,DKLM350C,2022-06-01,3732.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
2,13A,DKLM350C,2022-07-01,2130.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,DKLM350C,2022-08-01,2928.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,DKLM350C,2022-09-01,2156.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,DKLM350C,2022-10-01,1620.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,DKLM350C,2022-11-01,1920.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,DKLM350C,2022-12-01,1848.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,DKLM350C,2023-01-01,1478.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
2,13A,DKLM350C,2023-02-01,1846.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
2,13A,DKLM350C,2023-03-01,1836.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
2,13A,DKLM350C,2023-04-01,1202.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
2,13A,DKLM350C,2023-05-01,1452.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
2,13A,DKLM350C,2023-06-01,3388.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
2,13A,DKLM350C,2023-07-01,648.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
2,13A,DKLM350C,2023-08-01,1566.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
2,13A,DKLM350C,2023-09-01,1143.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
2,13A,DKLM350C,2023-10-01,1904.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
2,13A,DKLM350C,2023-11-01,1941.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
2,13A,DKLM350C,2023-12-01,786.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
2,13A,DKLM350C,2024-01-01,1145.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
2,13A,DKLM350C,2024-02-01,2393.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
2,13A,DKLM350C,2024-03-01,732.0,0,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
2,13A,DKLM350C,2024-04-01,1020.0,0,0.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
2,13A,DKLM350C,2024-05-01,1890.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
2,13A,DOPQ001K002,2021-01-01,2575.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
2,13A,DOPQ001K002,2021-02-01,10284.0,0,0.0,1,1.0,0.0,1,0,0,1,0.8,2,2021,1
2,13A,DOPQ001K002,2021-03-01,11535.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
2,13A,DOPQ001K002,2021-04-01,2637.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
2,13A,DOPQ001K002,2021-05-01,1744.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
2,13A,DOPQ001K002,2021-06-01,4629.0,0,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
2,13A,DOPQ001K002,2021-07-01,1993.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
2,13A,DOPQ001K002,2021-08-01,3604.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
2,13A,DOPQ001K002,2021-09-01,5933.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
2,13A,DOPQ001K002,2021-10-01,3036.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
2,13A,DOPQ001K002,2021-11-01,8416.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
2,13A,DOPQ001K002,2021-12-01,2646.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
2,13A,DOPQ001K002,2022-01-01,3517.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
2,13A,DOPQ001K002,2022-02-01,6836.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
2,13A,DOPQ001K002,2022-03-01,3315.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
2,13A,DOPQ001K002,2022-04-01,3575.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
2,13A,DOPQ001K002,2022-05-01,3390.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
2,13A,DOPQ001K002,2022-06-01,5530.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
2,13A,DOPQ001K002,2022-07-01,1818.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
2,13A,DOPQ001K002,2022-08-01,2910.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
2,13A,DOPQ001K002,2022-09-01,4388.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
2,13A,DOPQ001K002,2022-10-01,5665.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
2,13A,DOPQ001K002,2022-11-01,4342.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
2,13A,DOPQ001K002,2022-12-01,6490.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
2,13A,DOPQ001K002,2023-01-01,2719.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
