cabang,sku,n_months,qty_mean,qty_std,qty_max,qty_min,total_qty,zero_months,zero_ratio,cv,demand_level,cluster
16C,BUVW001K199,41,92.07317073170732,168.5886102682952,747.0,0.0,3775.0,13,0.3170731707317073,1.8310286148344646,2,3
16C,BUVW001K301,41,195.609756097561,254.18938589649844,1246.0,0.0,8020.0,12,0.2926829268292683,1.2994719229122738,3,0
16C,BUVW001K303,41,55.34146341463415,85.92805413719594,400.0,0.0,2269.0,13,0.3170731707317073,1.5526885057845012,2,0
16C,BUVW001K305,41,12.536585365853659,21.73947740974425,98.0,0.0,514.0,23,0.5609756097560976,1.7340828284037242,1,3
16C,BUVW001K306,41,221.4390243902439,247.79175216101197,887.0,0.0,9079.0,12,0.2926829268292683,1.1190067010245062,3,0
16C,BUVW001K309,41,291.4878048780488,415.9268037738864,1904.0,0.0,11951.0,12,0.2926829268292683,1.4269097945552123,3,0
16C,BUVW001K310,40,39.1,59.151608773665835,240.0,0.0,1564.0,17,0.425,1.5128288688917093,2,3
16C,BUVW001K328,41,97.90243902439025,120.64323538393043,518.0,0.0,4014.0,12,0.2926829268292683,1.2322801820481184,3,0
16C,BUVW001K329,41,85.53658536585365,116.00777938590491,482.0,0.0,3507.0,12,0.2926829268292683,1.3562358012039069,2,0
16C,BUVW001K330,41,121.29268292682927,201.8757345376654,1184.0,0.0,4973.0,12,0.2926829268292683,1.6643686137229603,3,0
16C,BUVW001K331,41,165.46341463414635,195.99644098311776,688.0,0.0,6784.0,12,0.2926829268292683,1.1845303774038662,3,0
16C,BUVW001K333,41,57.48780487804878,69.52234243436405,251.0,0.0,2357.0,12,0.2926829268292683,1.2093407042040416,2,0
16C,BUVW001K334,41,23.634146341463413,43.63814621266638,240.0,0.0,969.0,15,0.36585365853658536,1.8464024713305691,1,3
16C,BUVW001K370,41,89.78048780487805,100.78876727967307,374.0,0.0,3681.0,12,0.2926829268292683,1.1226132731503928,2,0
16C,BUVW001K461,41,77.5609756097561,106.31416857138277,611.0,0.0,3180.0,12,0.2926829268292683,1.3707172677442432,2,0
16C,BUVW001K462,41,35.048780487804876,41.878366264404455,178.0,0.0,1437.0,12,0.2926829268292683,1.1948594410860005,2,0
16C,BUVW001K465,41,311.9756097560976,350.1185147778448,1664.0,0.0,12791.0,12,0.2926829268292683,1.1222624584388738,3,0
16C,BUVW001K466,41,214.46341463414635,240.05437900202693,954.0,0.0,8793.0,12,0.2926829268292683,1.119325547490402,3,0
16C,BUVW001K470,41,139.1219512195122,181.12898651540442,767.0,0.0,5704.0,13,0.3170731707317073,1.30194397740736,3,0
16C,BUVW001K480,41,338.1951219512195,412.61127102347774,1957.0,0.0,13866.0,12,0.2926829268292683,1.2200390964923256,3,0
16C,BUVW001K630,41,70.14634146341463,125.45010182849792,657.0,0.0,2876.0,13,0.3170731707317073,1.7884054850376965,2,3
16C,BUVW001K631,41,135.65853658536585,186.5503430385613,841.0,0.0,5562.0,12,0.2926829268292683,1.3751463618448423,3,0
16C,BUVW001K642,41,44.926829268292686,72.85444057979666,316.0,0.0,1842.0,16,0.3902439024390244,1.6216243560106747,2,3
16C,BUVW001K645,41,84.41463414634147,108.83702853573226,426.0,0.0,3461.0,12,0.2926829268292683,1.289314698054037,2,0
16C,BUVW001K648,41,34.8780487804878,44.368454515540215,208.0,0.0,1430.0,13,0.3170731707317073,1.2721025420539502,2,0
16C,BUVW001K650,41,374.4878048780488,528.6384455349051,2845.0,0.0,15354.0,12,0.2926829268292683,1.4116306022489977,3,0
16C,BUVW001K652,41,124.39024390243902,160.1202482587353,662.0,0.0,5100.0,14,0.34146341463414637,1.2872412114917935,3,0
16C,BUVW001K657,41,173.3658536585366,194.7146317174907,826.0,0.0,7108.0,12,0.2926829268292683,1.1231429235251995,3,0
16C,BUVW001K660,41,157.73170731707316,242.67529997820583,1148.0,0.0,6467.0,12,0.2926829268292683,1.5385321322261387,3,0
16C,BUVW001K662,41,28.365853658536587,56.7634372186714,334.0,0.0,1163.0,16,0.3902439024390244,2.0011185949832564,1,3
16C,BUVW001K670,41,193.46341463414635,262.6160788642782,1307.0,0.0,7932.0,12,0.2926829268292683,1.3574456925662388,3,0
16C,BUVW001K671,41,162.17073170731706,187.06588444168864,901.0,0.0,6649.0,12,0.2926829268292683,1.1535119961060663,3,0
16C,BUVW001K731,41,114.41463414634147,142.8476418443364,558.0,0.0,4691.0,13,0.3170731707317073,1.2485084876610089,3,0
16C,BUVW001K732,41,386.7560975609756,511.9413433435419,2545.0,0.0,15857.0,12,0.2926829268292683,1.3236800830601765,3,0
16C,BUVW001K733,41,587.5121951219512,735.8618457955005,3441.0,0.0,24088.0,12,0.2926829268292683,1.2525048022922418,3,0
16C,BUVW001K750,41,417.8048780487805,500.3466408157546,2266.0,0.0,17130.0,12,0.2926829268292683,1.197560553032454,3,0
16C,BUVW001K752,41,317.6829268292683,373.6287220640559,1897.0,0.0,13025.0,12,0.2926829268292683,1.1761057661901184,3,0
16C,BUVW001K753,41,289.5609756097561,366.5358815164272,1569.0,0.0,11872.0,12,0.2926829268292683,1.2658331487679848,3,0
16C,BUVW001K754,41,76.63414634146342,89.14111175477927,446.0,0.0,3142.0,12,0.2926829268292683,1.163203558862492,2,0
16C,BUVW001K755,41,86.8780487804878,97.07115820931345,312.0,0.0,3562.0,13,0.3170731707317073,1.11732663856874,2,0
16C,BUVW001K911,41,288.0,321.62042845565634,1191.0,0.0,11808.0,12,0.2926829268292683,1.1167375988043622,3,0
16C,BUVW001K915,41,73.1951219512195,86.34761708124756,383.0,0.0,3001.0,13,0.3170731707317073,1.1796908698204434,2,0
16C,BUVW001K924,41,69.90243902439025,85.55986351030744,394.0,0.0,2866.0,12,0.2926829268292683,1.223989673385417,2,0
16C,BUVW001KALU,41,212.5609756097561,206.66991178936615,771.0,0.0,8715.0,12,0.2926829268292683,0.972285299295928,3,0
16C,BUVW001KBA,41,55.58536585365854,57.66627073504758,257.0,0.0,2279.0,12,0.2926829268292683,1.0374362001478503,2,0
16C,BUVW001KBB,41,18.29268292682927,27.830059200834466,120.0,0.0,750.0,15,0.36585365853658536,1.5213765696456174,1,0
16C,BUVW001KBC,41,38.31707317073171,47.828568358456145,213.0,0.0,1571.0,12,0.2926829268292683,1.248231255694909,2,0
16C,BUVW001KBY,39,6.487179487179487,10.161516139652106,48.0,0.0,253.0,18,0.46153846153846156,1.5663997211321428,0,3
16C,BUVW001KSB,41,2065.1463414634145,1850.8823377105255,10174.0,215.0,84671.0,0,0.0,0.8962475445681704,3,2
16C,BUVW001KSBM,41,651.4878048780488,747.2753549378976,3767.0,0.0,26711.0,12,0.2926829268292683,1.14702892263314,3,0
16C,BUVW001KSW,41,6599.121951219512,6821.190963442975,28441.0,727.0,270564.0,0,0.0,1.0336512969248015,3,2
16C,BUVW001KSWM,41,178.390243902439,185.90412556594606,742.0,0.0,7314.0,12,0.2926829268292683,1.0421204741870098,3,0
16C,BUVW002KBA,41,29.951219512195124,44.612751102970655,184.0,0.0,1228.0,13,0.3170731707317073,1.489513676890714,1,0
16C,BUVW002KBB,41,9.317073170731707,11.91100126855472,51.0,0.0,382.0,17,0.4146341463414634,1.2784058953160826,0,0
16C,BUVW002KBC,41,27.804878048780488,42.5095398188425,228.0,0.0,1140.0,14,0.34146341463414637,1.5288518706776688,1,0
16C,BUVW004K911,39,65.87179487179488,205.0938398170559,995.0,0.0,2569.0,25,0.6410256410256411,3.1135304604379836,2,3
16C,BUVW004KSW,41,4.926829268292683,9.490495887735369,52.0,0.0,202.0,23,0.5609756097560976,1.9262887692928223,0,3
16C,BUVW025C192,41,149.85365853658536,184.40845438531412,840.0,0.0,6144.0,12,0.2926829268292683,1.2305902717769985,3,0
16C,BUVW025C301,40,16.8,18.188753921881762,48.0,0.0,672.0,19,0.475,1.0826639239215334,1,0
16C,BUVW025C465,41,83.70731707317073,134.71270242676428,792.0,0.0,3432.0,14,0.34146341463414637,1.609330069783606,2,0
16C,BUVW025C650,41,57.951219512195124,108.79383052809386,624.0,0.0,2376.0,18,0.43902439024390244,1.8773346176985894,2,3
16C,BUVW025C657,41,23.121951219512194,28.44661238350818,120.0,0.0,948.0,19,0.4634146341463415,1.230285978611641,1,0
16C,BUVW025C732,41,21.951219512195124,22.752968179461988,72.0,0.0,900.0,17,0.4146341463414634,1.0365241059532682,1,0
16C,BUVW025CSB,41,240.58536585365854,245.6038452070484,1032.0,0.0,9864.0,12,0.2926829268292683,1.0208594539222409,3,0
16C,BUVW025CSW,41,151.609756097561,176.48071821714413,864.0,0.0,6216.0,12,0.2926829268292683,1.1640459213164267,3,0
16C,BUVW050C190,41,22.829268292682926,53.51817562241092,300.0,0.0,936.0,21,0.5121951219512195,2.3442790603833847,1,3
16C,BUVW050C192,41,179.70731707317074,279.44142891690547,1692.0,0.0,7368.0,12,0.2926829268292683,1.5549808069480353,3,0
16C,BUVW050C301,41,34.53658536585366,45.55222143923148,156.0,0.0,1416.0,15,0.36585365853658536,1.318955564271533,2,0
16C,BUVW050C465,41,109.46341463414635,212.18625044533113,1284.0,0.0,4488.0,12,0.2926829268292683,1.938421628399861,3,3
16C,BUVW050C650,41,65.5609756097561,130.38367397425333,792.0,0.0,2688.0,13,0.3170731707317073,1.988739074756096,2,3
16C,BUVW050C657,41,25.463414634146343,34.799495370605314,168.0,0.0,1044.0,16,0.3902439024390244,1.366646848845611,1,0
16C,BUVW050C732,41,24.0,33.941125496954285,168.0,0.0,984.0,17,0.4146341463414634,1.4142135623730951,1,0
16C,BUVW050C733,41,107.70731707317073,215.69124274091877,1260.0,0.0,4416.0,12,0.2926829268292683,2.002568150447842,3,3
16C,BUVW050CSB,41,297.3658536585366,364.0622032082952,1800.0,0.0,12192.0,12,0.2926829268292683,1.2242905455659534,3,0
16C,BUVW050CSW,41,254.6341463414634,340.81386093420264,1632.0,0.0,10440.0,12,0.2926829268292683,1.3384452393009874,3,0
16C,BUVW100C190,41,29.26829268292683,75.89697767047245,468.0,0.0,1200.0,19,0.4634146341463415,2.593146737074475,1,3
16C,BUVW100C192,41,330.4390243902439,350.2797488280252,1404.0,0.0,13548.0,12,0.2926829268292683,1.0600435268636725,3,0
16C,BUVW100C194,41,22.24390243902439,46.59655592841861,192.0,0.0,912.0,23,0.5609756097560976,2.094801308185486,1,3
16C,BUVW100C197,41,16.390243902439025,33.80893228777011,192.0,0.0,672.0,22,0.5365853658536586,2.0627473568431167,1,3
16C,BUVW100C198,41,31.609756097560975,49.24067325330782,216.0,0.0,1296.0,19,0.4634146341463415,1.5577682124889047,2,3
16C,BUVW100C301,41,45.073170731707314,49.96818500000898,180.0,0.0,1848.0,14,0.34146341463414637,1.1086015070348314,2,0
16C,BUVW100C306,41,35.707317073170735,58.387603094509295,288.0,0.0,1464.0,16,0.3902439024390244,1.6351719445866673,2,3
16C,BUVW100C309,41,46.24390243902439,101.52457350016421,552.0,0.0,1896.0,14,0.34146341463414637,2.19541535522507,2,3
16C,BUVW100C328,39,10.461538461538462,18.909543891972362,72.0,0.0,408.0,24,0.6153846153846154,1.8075299308502992,1,3
16C,BUVW100C465,41,109.7560975609756,171.1328110690356,924.0,0.0,4500.0,13,0.3170731707317073,1.5592100564067688,3,0
16C,BUVW100C466,41,44.48780487804878,65.5206539769024,276.0,0.0,1824.0,16,0.3902439024390244,1.472777858033442,2,0
16C,BUVW100C470,40,21.9,50.025531942737466,204.0,0.0,876.0,23,0.575,2.284270864965181,1,3
16C,BUVW100C480,41,69.65853658536585,84.5220710099136,360.0,0.0,2856.0,13,0.3170731707317073,1.2133770698201882,2,0
16C,BUVW100C650,41,122.04878048780488,183.87631049424394,984.0,0.0,5004.0,12,0.2926829268292683,1.5065804816674664,3,0
16C,BUVW100C652,40,17.4,37.942466567564765,192.0,0.0,696.0,23,0.575,2.180601526871538,1,3
16C,BUVW100C657,41,37.75609756097561,42.55865393066661,204.0,0.0,1548.0,12,0.2926829268292683,1.1271994904117124,2,0
16C,BUVW100C660,41,14.926829268292684,37.83146193573706,216.0,0.0,612.0,25,0.6097560975609756,2.5344606852372866,1,3
16C,BUVW100C732,41,67.3170731707317,99.16814988301192,504.0,0.0,2760.0,12,0.2926829268292683,1.4731500526099597,2,0
16C,BUVW100C733,41,166.82926829268294,253.33652543988052,1344.0,0.0,6840.0,13,0.3170731707317073,1.5185376524905116,3,0
16C,BUVW100C750,41,28.682926829268293,38.78043258164499,180.0,0.0,1176.0,18,0.43902439024390244,1.3520388910267385,1,0
16C,BUVW100CALU,41,59.1219512195122,94.04472210654653,552.0,0.0,2424.0,12,0.2926829268292683,1.5906904316701351,2,0
16C,BUVW100CSB,41,585.9512195121952,626.4695503861107,2892.0,0.0,24024.0,12,0.2926829268292683,1.0691496655773616,3,0
16C,BUVW100CSW,41,721.7560975609756,1084.2866959547139,4956.0,0.0,29592.0,12,0.2926829268292683,1.5022896233489886,3,0
16C,BUVW200C190,41,43.31707317073171,72.59147299249074,336.0,0.0,1776.0,15,0.36585365853658536,1.6758166625518693,2,3
16C,BUVW200C192,41,365.8536585365854,374.23959978706216,1212.0,0.0,15000.0,12,0.2926829268292683,1.0229215727513032,3,0
16C,BUVW200C198,41,49.46341463414634,86.99772915455196,504.0,0.0,2028.0,14,0.34146341463414637,1.7588298300476481,2,3
16C,BUVW200C301,41,82.2439024390244,75.77888244352937,276.0,0.0,3372.0,12,0.2926829268292683,0.921392105630102,2,0
16C,BUVW200C306,41,58.24390243902439,83.76657462490778,504.0,0.0,2388.0,12,0.2926829268292683,1.4382033331747148,2,0
16C,BUVW200C309,41,80.1951219512195,92.54167156265198,444.0,0.0,3288.0,12,0.2926829268292683,1.153956366809225,2,0
16C,BUVW200C328,41,16.682926829268293,22.269305135533802,96.0,0.0,684.0,19,0.4634146341463415,1.3348560095860904,1,0
16C,BUVW200C465,41,116.1951219512195,150.56148569806874,648.0,0.0,4764.0,12,0.2926829268292683,1.2957642555879132,3,0
16C,BUVW200C466,41,45.951219512195124,53.65908647168352,204.0,0.0,1884.0,14,0.34146341463414637,1.1677402045323908,2,0
16C,BUVW200C470,40,29.7,59.53589738068181,348.0,0.0,1188.0,17,0.425,2.004575669383226,1,3
16C,BUVW200C480,41,82.82926829268293,90.70939930322116,384.0,0.0,3396.0,12,0.2926829268292683,1.0951370351684533,2,0
16C,BUVW200C630,40,12.0,20.33564509767176,84.0,0.0,480.0,24,0.6,1.6946370914726467,1,3
16C,BUVW200C645,41,23.70731707317073,36.93659696184736,192.0,0.0,972.0,16,0.3902439024390244,1.558025180489446,1,3
16C,BUVW200C650,41,146.0487804878049,164.88328466213792,660.0,0.0,5988.0,12,0.2926829268292683,1.128960365923122,3,0
16C,BUVW200C652,40,30.3,64.36363043735896,312.0,0.0,1212.0,17,0.425,2.1242122256554112,1,3
16C,BUVW200C657,41,56.78048780487805,62.35523722796746,240.0,0.0,2328.0,12,0.2926829268292683,1.0981807243757156,2,0
16C,BUVW200C660,41,27.51219512195122,56.74641924880349,300.0,0.0,1128.0,16,0.3902439024390244,2.06259147978807,1,3
16C,BUVW200C732,41,74.34146341463415,78.83641600050626,324.0,0.0,3048.0,12,0.2926829268292683,1.0604636010566786,2,0
16C,BUVW200C733,41,208.97560975609755,223.84062274360278,1032.0,0.0,8568.0,12,0.2926829268292683,1.0711327652296585,3,0
16C,BUVW200C750,40,39.0,43.0312945156465,168.0,0.0,1560.0,15,0.375,1.1033665260422179,2,0
16C,BUVW200C911,41,38.34146341463415,37.49107210796829,156.0,0.0,1572.0,12,0.2926829268292683,0.9778205829686386,2,0
16C,BUVW200CALU,41,65.26829268292683,79.32938433841646,384.0,0.0,2676.0,13,0.3170731707317073,1.2154352607903867,2,0
16C,BUVW200CSB,41,680.780487804878,670.5789853624673,3108.0,0.0,27912.0,12,0.2926829268292683,0.9850149899634981,3,0
16C,BUVW200CSW,41,914.9268292682926,928.1624962861811,4020.0,0.0,37512.0,12,0.2926829268292683,1.0144663667022134,3,0
16C,BUVW500C110,41,36.90243902439025,35.940092430354696,145.0,0.0,1513.0,12,0.2926829268292683,0.973921870221112,2,0
16C,BUVW500C160,41,10.634146341463415,12.195810956145914,52.0,0.0,436.0,13,0.3170731707317073,1.1468537825733542,1,0
16C,BUVW500C178,41,23.097560975609756,40.7797773890741,197.0,0.0,947.0,14,0.34146341463414637,1.7655447444055312,1,3
16C,BUVW500C179,41,4.658536585365853,9.259075969278902,45.0,0.0,191.0,21,0.5121951219512195,1.987550338955157,0,3
16C,BUVW500C189,41,4.390243902439025,8.166633482593937,44.0,0.0,180.0,23,0.5609756097560976,1.8601776265908412,0,3
16C,BUVW500C190,41,37.73170731707317,49.20468696691603,190.0,0.0,1547.0,12,0.2926829268292683,1.3040673339648075,2,0
16C,BUVW500C191,39,2.5128205128205128,4.370184838146797,18.0,0.0,98.0,25,0.6410256410256411,1.7391551906910725,0,3
16C,BUVW500C192,41,136.1951219512195,159.86919958394034,852.0,0.0,5584.0,12,0.2926829268292683,1.1738247104121695,3,0
16C,BUVW500C194,41,53.926829268292686,74.36376477959628,363.0,0.0,2211.0,12,0.2926829268292683,1.3789752853746935,2,0
16C,BUVW500C197,41,10.658536585365853,13.016546692762953,48.0,0.0,437.0,14,0.34146341463414637,1.2212320695727257,1,0
16C,BUVW500C198,41,18.536585365853657,23.959442356799133,92.0,0.0,760.0,12,0.2926829268292683,1.2925488639852165,1,0
16C,BUVW500C199,41,5.7560975609756095,10.70929616689369,46.0,0.0,236.0,18,0.43902439024390244,1.860513317129836,0,3
16C,BUVW500C301,41,63.146341463414636,68.45456923230536,357.0,0.0,2589.0,12,0.2926829268292683,1.0840623169271997,2,0
16C,BUVW500C303,41,11.341463414634147,15.89749941987349,83.0,0.0,465.0,13,0.3170731707317073,1.4017150026125014,1,0
16C,BUVW500C305,40,4.7,7.151116104389688,36.0,0.0,188.0,20,0.5,1.5215140647637633,0,3
16C,BUVW500C306,41,54.36585365853659,60.98555406715634,294.0,0.0,2229.0,12,0.2926829268292683,1.1217620981397083,2,0
16C,BUVW500C309,41,53.97560975609756,57.77131113488685,255.0,0.0,2213.0,12,0.2926829268292683,1.0703225289337375,2,0
16C,BUVW500C328,41,27.170731707317074,32.20396127732145,164.0,0.0,1114.0,12,0.2926829268292683,1.185244535341274,1,0
16C,BUVW500C329,41,17.097560975609756,22.538638909713228,109.0,0.0,701.0,13,0.3170731707317073,1.318237083164397,1,0
16C,BUVW500C330,41,18.609756097560975,17.579644548142163,65.0,0.0,763.0,13,0.3170731707317073,0.9446466926262499,1,0
16C,BUVW500C331,41,42.46341463414634,43.59076597226505,188.0,0.0,1741.0,12,0.2926829268292683,1.0265487678706875,2,0
16C,BUVW500C333,41,12.21951219512195,14.83663067398045,68.0,0.0,501.0,13,0.3170731707317073,1.2141753645373223,1,0
16C,BUVW500C334,41,4.7073170731707314,7.386622714201073,36.0,0.0,193.0,18,0.43902439024390244,1.5691789185608498,0,3
16C,BUVW500C370,41,21.585365853658537,23.75602619311161,97.0,0.0,885.0,12,0.2926829268292683,1.1005616654435886,1,0
16C,BUVW500C461,41,32.34146341463415,31.208660461559035,121.0,0.0,1326.0,12,0.2926829268292683,0.964973664346848,2,0
16C,BUVW500C462,41,11.024390243902438,12.58667510679061,51.0,0.0,452.0,14,0.34146341463414637,1.1417116800407412,1,0
16C,BUVW500C465,41,47.951219512195124,66.13053425593665,350.0,0.0,1966.0,12,0.2926829268292683,1.3791210094066138,2,0
16C,BUVW500C466,41,39.46341463414634,59.75035462697087,270.0,0.0,1618.0,12,0.2926829268292683,1.5140695548243546,2,0
16C,BUVW500C470,41,14.048780487804878,21.659814426158178,102.0,0.0,576.0,13,0.3170731707317073,1.541757624084176,1,0
16C,BUVW500C480,41,77.73170731707317,84.08062332970776,326.0,0.0,3187.0,12,0.2926829268292683,1.0816773004449383,2,0
16C,BUVW500C630,41,10.341463414634147,14.914103654087903,78.0,0.0,424.0,13,0.3170731707317073,1.4421656835320849,1,0
16C,BUVW500C631,41,13.439024390243903,25.137669721443757,142.0,0.0,551.0,14,0.34146341463414637,1.8704981099440907,1,3
16C,BUVW500C642,41,6.536585365853658,9.391745207829079,40.0,0.0,268.0,17,0.4146341463414634,1.4367968414962398,0,0
16C,BUVW500C645,41,10.170731707317072,12.020612378378212,57.0,0.0,417.0,14,0.34146341463414637,1.1818827518309514,0,0
16C,BUVW500C648,41,8.292682926829269,8.216580500545907,25.0,0.0,340.0,14,0.34146341463414637,0.9908229427128888,0,0
16C,BUVW500C650,41,83.46341463414635,102.543916826152,490.0,0.0,3422.0,12,0.2926829268292683,1.2286091729609094,2,0
16C,BUVW500C651,41,3.975609756097561,8.007770616339009,44.0,0.0,163.0,23,0.5609756097560976,2.0142245108582784,0,3
16C,BUVW500C652,41,13.658536585365853,18.82897999905672,89.0,0.0,560.0,15,0.36585365853658536,1.3785503213595098,1,0
16C,BUVW500C657,41,33.0,36.46505176192678,164.0,0.0,1353.0,12,0.2926829268292683,1.1050015685432357,2,0
16C,BUVW500C660,41,18.29268292682927,23.63497821285121,89.0,0.0,750.0,13,0.3170731707317073,1.2920454756358661,1,0
16C,BUVW500C670,41,18.414634146341463,25.513697899124793,113.0,0.0,755.0,12,0.2926829268292683,1.3855120713432008,1,0
16C,BUVW500C671,41,31.75609756097561,44.91479738783471,199.0,0.0,1302.0,12,0.2926829268292683,1.4143676596783588,2,0
16C,BUVW500C731,41,12.78048780487805,20.433443414072368,88.0,0.0,524.0,16,0.3902439024390244,1.598799961788105,1,3
16C,BUVW500C732,41,61.951219512195124,78.53564516177104,425.0,0.0,2540.0,12,0.2926829268292683,1.2677013589104775,2,0
16C,BUVW500C733,41,81.8780487804878,119.16484278551944,619.0,0.0,3357.0,12,0.2926829268292683,1.4553942669664275,2,0
16C,BUVW500C750,41,37.19512195121951,43.79053522862852,176.0,0.0,1525.0,12,0.2926829268292683,1.1773193077860782,2,0
16C,BUVW500C752,41,27.146341463414632,27.07356734493051,99.0,0.0,1113.0,12,0.2926829268292683,0.9973191924008544,1,0
16C,BUVW500C753,41,17.536585365853657,17.926373812034058,72.0,0.0,719.0,14,0.34146341463414637,1.0222271575707877,1,0
16C,BUVW500C754,41,5.902439024390244,11.031330105768706,65.0,0.0,242.0,19,0.4634146341463415,1.8689443567624668,0,3
16C,BUVW500C755,41,13.512195121951219,16.19432300409547,60.0,0.0,554.0,14,0.34146341463414637,1.19849682882295,1,0
16C,BUVW500C911,41,43.75609756097561,40.48689941685142,157.0,0.0,1794.0,12,0.2926829268292683,0.9252858841086445,2,0
16C,BUVW500C915,41,11.731707317073171,15.93584699701259,68.0,0.0,481.0,17,0.4146341463414634,1.3583570205353765,1,0
16C,BUVW500C924,41,8.463414634146341,14.640863295884584,86.0,0.0,347.0,15,0.36585365853658536,1.72990027415351,0,3
16C,BUVW500CALU,41,37.853658536585364,54.22848005227961,225.0,0.0,1552.0,13,0.3170731707317073,1.4325822694223351,2,0
16C,BUVW500CSB,41,455.7560975609756,536.7005580623055,2709.0,0.0,18686.0,12,0.2926829268292683,1.1776047779382708,3,0
16C,BUVW500CSW,41,745.7073170731708,885.0037356955743,4001.0,0.0,30574.0,12,0.2926829268292683,1.1867977092797326,3,0
16C,BVWX001KA,41,1352.1707317073171,1350.2491233553721,6348.0,96.0,55439.0,0,0.0,0.9985788715086898,3,2
16C,BVWX001KASP,41,647.7073170731708,734.7570089458976,2670.0,0.0,26556.0,12,0.2926829268292683,1.1343966473407818,3,0
16C,BVWX001KBAS,41,105.29268292682927,143.82719560334183,493.0,0.0,4317.0,12,0.2926829268292683,1.3659752188410967,3,0
16C,BVWX001KENA,41,92.1219512195122,150.2454982889589,795.0,0.0,3777.0,16,0.3902439024390244,1.630941336999554,2,3
16C,BVWX005KA,41,267.8048780487805,367.5396046354865,1696.0,0.0,10980.0,12,0.2926829268292683,1.3724156457244943,3,0
16C,BVWX005KASP,41,127.5609756097561,126.18142668009578,444.0,0.0,5230.0,12,0.2926829268292683,0.9891851804749382,3,0
16C,BVWX500CA,41,800.3414634146342,1351.1147917507994,5484.0,0.0,32814.0,12,0.2926829268292683,1.6881729280728583,3,0
16C,BVWX500CASP,41,313.0243902439024,443.34661878742673,1944.0,0.0,12834.0,12,0.2926829268292683,1.4163325050868394,3,0
16C,BYZA001K9711,41,22.75609756097561,32.79083750669147,152.0,0.0,933.0,15,0.36585365853658536,1.440969279500911,1,0
16C,BYZA001K9720,41,3.8536585365853657,6.966207632599518,24.0,0.0,158.0,26,0.6341463414634146,1.8076867907378498,0,3
16C,BYZA001K9723,41,10.560975609756097,16.963267345190026,72.0,0.0,433.0,21,0.5121951219512195,1.6062216192905105,1,3
16C,BYZA001K9724,41,27.804878048780488,47.99751009802234,244.0,0.0,1140.0,18,0.43902439024390244,1.7262262403674702,1,3
16C,BYZA004K9711,41,6.170731707317073,11.704491528948175,58.0,0.0,253.0,24,0.5853658536585366,1.8967753070627478,0,3
16C,BYZA004K9723,41,4.195121951219512,5.459942821106838,24.0,0.0,172.0,17,0.4146341463414634,1.301497998054537,0,0
16C,BYZA004K9724,39,4.589743589743589,8.8189925093455,36.0,0.0,179.0,25,0.6410256410256411,1.9214564685166176,0,3
16C,CEFG001KPTH,41,16.975609756097562,27.25205295466568,96.0,0.0,696.0,21,0.5121951219512195,1.6053651884213977,1,3
16C,CFGH001K711,41,1313.1463414634147,890.7017896292679,3850.0,450.0,53839.0,0,0.0,0.6782959077025944,3,2
16C,CFGH001K724,41,77.58536585365853,82.11667784614649,378.0,0.0,3181.0,12,0.2926829268292683,1.0584042099000335,2,0
16C,CFGH005K711,41,229.1951219512195,282.71117943160607,1170.0,0.0,9397.0,12,0.2926829268292683,1.2334956216554058,3,0
16C,CFGH005K724,41,19.26829268292683,30.943516598993646,181.0,0.0,790.0,13,0.3170731707317073,1.605929342479417,1,0
16C,CFGH020KP711,41,46.853658536585364,81.98584053835448,326.0,0.0,1921.0,12,0.2926829268292683,1.7498279344469203,2,3
16C,CFGH020KP724,41,5.365853658536586,12.99376022858852,65.0,0.0,220.0,20,0.4878048780487805,2.4215644062369512,0,3
16C,CHIJ005K,41,448.6341463414634,600.9130451278938,2540.0,0.0,18394.0,12,0.2926829268292683,1.3394277944027209,3,0
16C,CHIJ025KP,41,223.34146341463415,305.30366929960877,1249.0,0.0,9157.0,12,0.2926829268292683,1.366981592364744,3,0
16C,CKLM001KS600,41,1479.1463414634147,1367.684677858453,5928.0,32.0,60645.0,0,0.0,0.9246446004154764,3,2
16C,CKLM001KS601,41,511.8292682926829,777.5155594082676,3331.0,0.0,20985.0,12,0.2926829268292683,1.519091633821252,3,0
16C,CKLM001KS603,41,176.29268292682926,248.9013101514774,1139.0,0.0,7228.0,13,0.3170731707317073,1.411864100195154,3,0
16C,CKLM001KS607,41,651.8048780487804,1029.3846516126077,4205.0,0.0,26724.0,12,0.2926829268292683,1.5792834424531104,3,0
16C,CKLM001KS609,41,177.1951219512195,248.78567276997632,1134.0,0.0,7265.0,13,0.3170731707317073,1.4040210025559572,3,0
16C,CKLM001KS610,41,214.29268292682926,270.15877219724325,1041.0,0.0,8786.0,12,0.2926829268292683,1.2606999385484832,3,0
16C,CKLM001KSPOL,41,479.4390243902439,680.3833863631771,2635.0,0.0,19657.0,12,0.2926829268292683,1.4191239172249206,3,0
16C,CKLM001KSW600,41,8.439024390243903,17.998678813301552,76.0,0.0,346.0,22,0.5365853658536586,2.132791420073305,0,3
16C,CKLM001KSW601,41,19.29268292682927,57.86589837824996,364.0,0.0,791.0,14,0.34146341463414637,2.999370206710807,1,3
16C,CKLM001KSW603,41,22.682926829268293,42.10786091954223,254.0,0.0,930.0,14,0.34146341463414637,1.856368062044335,1,3
