periode,area,cabang,sku,qty,imputed,is_active,train_start,nz_last,is_train,is_test,event_flag,holiday_count,event_flag_lag1,holiday_count_lag1,rainfall_lag1,qty_lag1,qty_lag2,qty_lag3,qty_lag4,qty_lag5,qty_lag6,qty_lag7,qty_lag8,qty_lag9,qty_lag10,qty_lag11,qty_lag12,qty_rollmean_3,qty_rollstd_3,qty_rollmean_6,qty_rollstd_6,qty_rollmean_12,qty_rollstd_12,spike_flag,sample_weight,month,year,qtr,selected15,eligible_model,alive_recent
2021-10-01,4,14A,BUVW100C192,804.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,1296.0,852.0,,,,1480.0,639.1994993740217,1356.0,498.2529478086407,1309.3333333333333,433.0173206697395,0,1.0,10,2021,4,1,1,1
2021-11-01,4,14A,BUVW100C192,1224.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,1296.0,852.0,,,1436.0,697.2746947939528,1272.0,547.9678822704849,1258.8,438.4135034416709,0,1.0,11,2021,4,1,1,1
2021-12-01,4,14A,BUVW100C192,780.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,1296.0,852.0,,1116.0,274.4303190247025,1344.0,498.4263235424068,1255.6363636363635,416.0478993402737,0,1.0,12,2021,4,1,1,1
2022-01-01,4,14A,BUVW100C192,864.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,1296.0,852.0,936.0,249.70382456021773,1208.0,526.4522770394293,1216.0,419.7765639436814,0,1.0,1,2022,1,1,1,1
2022-02-01,4,14A,BUVW100C192,1152.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,1296.0,956.0,235.8643678048891,1196.0,534.6490437660952,1217.0,418.843863292972,0,1.0,2,2022,1,1,1,1
2022-03-01,4,14A,BUVW100C192,960.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,1500.0,932.0,195.0999743721152,1024.0,235.59966044118156,1205.0,418.4373527564409,0,1.0,3,2022,1,1,1,1
2022-04-01,4,14A,BUVW100C192,972.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1308.0,992.0,146.64242223858687,964.0,185.6965266234133,1160.0,412.8270604238315,0,1.0,4,2022,2,1,1,1
2022-05-01,4,14A,BUVW100C192,756.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,792.0,1028.0,107.55463727799,992.0,168.6273999087931,1132.0,413.27076750325233,0,1.0,5,2022,2,1,1,1
2022-06-01,4,14A,BUVW100C192,1632.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,8.0,0.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1596.0,896.0,121.39192724394816,914.0,146.6587876671563,1129.0,416.0843445963592,0,1.0,6,2022,2,1,1,1
2022-07-01,4,14A,BUVW100C192,1332.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,936.0,1120.0,456.36827234153776,1056.0,311.1681217605686,1132.0,419.870109785049,0,1.0,7,2022,3,1,1,1
2022-08-01,4,14A,BUVW100C192,3876.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2184.0,1240.0,445.1876009055059,1134.0,312.0692230900062,1165.0,418.6250220554298,1,0.8,8,2022,3,1,1,1
2022-09-01,4,14A,BUVW100C192,756.0,0,1,2021-01-01,2024-05-01,1,0,1,0,1.0,1.0,0.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1320.0,2280.0,1390.2920556487402,1588.0,1163.4844218982907,1306.0,852.8190685229567,0,1.0,9,2022,3,1,1,1
2022-10-01,4,14A,BUVW100C192,960.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,804.0,1988.0,1660.2264905728978,1554.0,1188.2242212646568,1259.0,867.3942167623251,0,1.0,10,2022,4,1,1,1
2022-11-01,4,14A,BUVW100C192,852.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,1.0,0.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,1224.0,1864.0,1745.4260224942218,1552.0,1189.4092651396322,1272.0,861.1011977272316,0,1.0,11,2022,4,1,1,1
2022-12-01,4,14A,BUVW100C192,768.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,0.0,0.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,780.0,856.0,102.0588065773846,1568.0,1177.1423023577056,1241.0,869.640050930164,0,1.0,12,2022,4,1,1,1
2023-01-01,4,14A,BUVW100C192,696.0,0,1,2021-01-01,2024-05-01,1,0,0,3,1.0,1.0,0.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,864.0,860.0,96.24967532412772,1424.0,1219.8203146365452,1240.0,870.2250492623367,0,1.0,1,2023,1,1,1,1
2023-02-01,4,14A,BUVW100C192,996.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,3.0,0.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,1152.0,772.0,78.07688518377255,1318.0,1256.4960803759,1226.0,878.1393552692689,0,1.0,2,2023,1,1,1,1
2023-03-01,4,14A,BUVW100C192,1092.0,0,1,2021-01-01,2024-05-01,1,0,1,2,1.0,1.0,0.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,960.0,820.0,156.61417560361514,838.0,119.85991823791656,1213.0,880.486022809923,0,1.0,3,2023,1,1,1,1
2023-04-01,4,14A,BUVW100C192,852.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,972.0,928.0,206.5720213388057,894.0,148.86772652257454,1224.0,877.8585514555499,0,1.0,4,2023,2,1,1,1
2023-05-01,4,14A,BUVW100C192,1284.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,756.0,980.0,120.797350964332,876.0,145.78888846547957,1214.0,881.6653663277344,0,1.0,5,2023,2,1,1,1
2023-06-01,4,14A,BUVW100C192,1272.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1632.0,1076.0,216.44398813549893,948.0,219.5704898204676,1258.0,869.8263149513344,0,1.0,6,2023,2,1,1,1
2023-07-01,4,14A,BUVW100C192,1908.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1332.0,1136.0,246.0243890349085,1032.0,232.93604272417792,1228.0,861.9268055825959,0,1.0,7,2023,3,1,1,1
2023-08-01,4,14A,BUVW100C192,3180.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,3876.0,1488.0,363.7801533893788,1234.0,369.0398352481749,1276.0,884.0008227063222,1,0.8,8,2023,3,1,1,1
2023-09-01,4,14A,BUVW100C192,624.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,756.0,2120.0,971.506047330638,1598.0,850.440826865691,1218.0,702.0023309984609,0,1.0,9,2023,3,1,1,1
2023-10-01,4,14A,BUVW100C192,444.0,0,1,2021-01-01,2024-05-01,1,0,1,0,1.0,1.0,0.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,960.0,1904.0,1278.0046948270574,1520.0,924.379142992744,1207.0,710.8778184240051,0,1.0,10,2023,4,1,1,1
2023-11-01,4,14A,BUVW100C192,1128.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,0.0,0.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,852.0,1416.0,1530.3176140919245,1452.0,995.6095620272037,1164.0,742.0972737022847,0,1.0,11,2023,4,1,1,1
2023-12-01,4,14A,BUVW100C192,492.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,768.0,732.0,354.5588808646598,1426.0,1002.884639427686,1187.0,735.7986384627498,0,1.0,12,2023,4,1,1,1
2024-01-01,4,14A,BUVW100C192,744.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,492.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,696.0,688.0,381.8062335792856,1296.0,1074.8142165044153,1164.0,754.1709475853722,0,1.0,1,2024,1,1,1,1
2024-02-01,4,14A,BUVW100C192,732.0,0,1,2021-01-01,2024-05-01,1,0,1,3,0.0,1.0,0.0,744.0,492.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,996.0,788.0,320.27488193737577,1102.0,1046.9452707758892,1168.0,751.5859595185733,0,1.0,2,2024,1,1,1,1
2024-03-01,4,14A,BUVW100C192,852.0,0,1,2021-01-01,2024-05-01,1,0,0,4,1.0,3.0,0.0,732.0,744.0,492.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,1092.0,656.0,142.15484515133488,694.0,245.1546450712285,1146.0,760.8846525889812,0,1.0,3,2024,1,1,1,1
2024-04-01,4,14A,BUVW100C192,504.0,0,1,2021-01-01,2024-05-01,1,0,0,6,0.0,4.0,0.0,852.0,732.0,744.0,492.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,852.0,776.0,66.09084656743322,732.0,249.7614862223558,1126.0,765.5728692827471,0,1.0,4,2024,2,1,1,1
2024-05-01,4,14A,BUVW100C192,972.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,504.0,852.0,732.0,744.0,492.0,1128.0,444.0,624.0,3180.0,1908.0,1272.0,1284.0,696.0,176.77103835187484,742.0,236.78851323491187,1097.0,783.2819067580621,0,1.0,5,2024,2,1,1,1
2021-01-01,4,14A,BUVW100CSB,2592.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,4,14A,BUVW100CSB,2484.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,2592.0,,,,,,,,,,,,2592.0,,2592.0,,2592.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,4,14A,BUVW100CSB,4008.0,0,1,2021-01-01,2024-05-01,1,0,1,4,0.0,1.0,0.0,2484.0,2592.0,,,,,,,,,,,2538.0,76.36753236814714,2538.0,76.36753236814714,2538.0,76.36753236814714,0,1.0,3,2021,1,1,1,1
2021-04-01,4,14A,BUVW100CSB,3036.0,0,1,2021-01-01,2024-05-01,1,0,0,3,1.0,4.0,0.0,4008.0,2484.0,2592.0,,,,,,,,,,3028.0,850.4210721754254,3028.0,850.4210721754254,3028.0,850.4210721754254,0,1.0,4,2021,2,1,1,1
2021-05-01,4,14A,BUVW100CSB,2616.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,3036.0,4008.0,2484.0,2592.0,,,,,,,,,3176.0,771.5853808879482,3030.0,694.3774189876857,3030.0,694.3774189876857,0,1.0,5,2021,2,1,1,1
2021-06-01,4,14A,BUVW100CSB,3288.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,5.0,0.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,,,,,,3220.0,714.0084033118939,2947.2,629.2052129472546,2947.2,629.2052129472546,0,1.0,6,2021,2,1,1,1
2021-07-01,4,14A,BUVW100CSB,2208.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,,,,,2980.0,339.4819582835,3004.0,579.7213123562044,3004.0,579.7213123562044,0,1.0,7,2021,3,1,1,1
2021-08-01,4,14A,BUVW100CSB,3312.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,,,,2704.0,545.3512629489364,2940.0,651.1036783800257,2890.285714285714,608.7532927455682,0,1.0,8,2021,3,1,1,1
2021-09-01,4,14A,BUVW100CSB,3720.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,,,2936.0,630.5806847660338,3078.0,622.232111032531,2943.0,582.9844398805659,0,1.0,9,2021,3,1,1,1
2021-10-01,4,14A,BUVW100CSB,2004.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,,3080.0,782.2429290188567,3030.0,542.0892915378425,3029.333333333333,603.7118517968651,0,1.0,10,2021,4,1,1,1
2021-11-01,4,14A,BUVW100CSB,2844.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,,3012.0,896.4730893897485,2858.0,684.7539704156522,2926.8,655.059081304885,0,1.0,11,2021,4,1,1,1
2021-12-01,4,14A,BUVW100CSB,1884.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,,2856.0,858.0629347547882,2896.0,674.8937694185656,2919.2727272727275,621.9448674776713,0,1.0,12,2021,4,1,1,1
2022-01-01,4,14A,BUVW100CSB,2232.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2592.0,2244.0,523.0678732248808,2662.0,750.9130442334852,2833.0,664.0528456517462,0,1.0,1,2022,1,1,1,1
2022-02-01,4,14A,BUVW100CSB,2892.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2484.0,2320.0,486.01234552221,2666.0,748.0695154863618,2803.0,683.769498641704,0,1.0,2,2022,1,1,1,1
2022-03-01,4,14A,BUVW100CSB,2484.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,4008.0,2336.0,511.9843747615741,2596.0,693.1666466297985,2837.0,676.5713024306657,0,1.0,3,2022,1,1,1,1
2022-04-01,4,14A,BUVW100CSB,2676.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,3036.0,2536.0,333.0585534106578,2390.0,423.5450389273849,2710.0,571.6845919974342,0,1.0,4,2022,2,1,1,1
2022-05-01,4,14A,BUVW100CSB,2412.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2616.0,2684.0,204.1176131547692,2502.0,388.4554028456806,2680.0,562.3922927184288,0,1.0,5,2022,2,1,1,1
2022-06-01,4,14A,BUVW100CSB,3564.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,8.0,0.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,3288.0,2524.0,136.46977687385584,2430.0,350.576667791797,2663.0,567.5622512913532,0,1.0,6,2022,2,1,1,1
2022-07-01,4,14A,BUVW100CSB,1620.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2208.0,2884.0,603.5097348013535,2710.0,475.80668343351385,2686.0,599.8654394566714,0,1.0,7,2022,3,1,1,1
2022-08-01,4,14A,BUVW100CSB,3540.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,2.0,0.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,3312.0,2532.0,977.5397690119823,2608.0,637.0481928394429,2637.0,663.1388172238833,0,1.0,8,2022,3,1,1,1
2022-09-01,4,14A,BUVW100CSB,1644.0,0,1,2021-01-01,2024-05-01,1,0,1,0,1.0,1.0,0.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,3720.0,2908.0,1115.5052666841157,2716.0,741.2335664282884,2656.0,687.0712547406631,0,1.0,9,2022,3,1,1,1
2022-10-01,4,14A,BUVW100CSB,2784.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2004.0,2268.0,1101.649672082736,2576.0,863.1217758810167,2483.0,655.4412809148297,0,1.0,10,2022,4,1,1,1
2022-11-01,4,14A,BUVW100CSB,2184.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,1.0,0.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2844.0,2656.0,954.4590090726788,2594.0,866.7428684448462,2548.0,642.1622564713405,0,1.0,11,2022,4,1,1,1
2022-12-01,4,14A,BUVW100CSB,2304.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,0.0,0.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,1884.0,2204.0,570.2630971753301,2556.0,881.1955515094252,2493.0,642.7692926986817,0,1.0,12,2022,4,1,1,1
2023-01-01,4,14A,BUVW100CSB,2088.0,0,1,2021-01-01,2024-05-01,1,0,0,3,1.0,1.0,0.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2232.0,2424.0,317.49015732775086,2346.0,730.1188944274761,2528.0,617.5329214632278,0,1.0,1,2023,1,1,1,1
2023-02-01,4,14A,BUVW100CSB,2184.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,3.0,0.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2892.0,2192.0,108.22199406774946,2424.0,658.536559349593,2516.0,625.159761399218,0,1.0,2,2023,1,1,1,1
2023-03-01,4,14A,BUVW100CSB,3228.0,0,1,2021-01-01,2024-05-01,1,0,1,2,1.0,1.0,0.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2484.0,2192.0,108.22199406774946,2198.0,367.162089546293,2457.0,619.834875371879,0,1.0,3,2023,1,1,1,1
2023-04-01,4,14A,BUVW100CSB,1968.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2676.0,2500.0,632.2910722127903,2462.0,449.4102802562487,2519.0,658.7682721288544,0,1.0,4,2023,2,1,1,1
2023-05-01,4,14A,BUVW100CSB,3408.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2412.0,2460.0,673.81896678559,2326.0,455.89998903268247,2460.0,674.9351483997959,0,1.0,5,2023,2,1,1,1
2023-06-01,4,14A,BUVW100CSB,2328.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,3564.0,2868.0,784.6018098373212,2530.0,622.9105874842712,2543.0,727.6765015507173,0,1.0,6,2023,2,1,1,1
2023-07-01,4,14A,BUVW100CSB,2508.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,1620.0,2568.0,749.3997598078078,2534.0,621.2439134510695,2440.0,653.7388970028826,0,1.0,7,2023,3,1,1,1
2023-08-01,4,14A,BUVW100CSB,3000.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,3540.0,2748.0,578.6190456595773,2604.0,583.4517974948744,2514.0,600.5779035077949,0,1.0,8,2023,3,1,1,1
2023-09-01,4,14A,BUVW100CSB,1608.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,1644.0,2612.0,347.8620416199503,2740.0,560.6282190543034,2469.0,533.1597065863781,0,1.0,9,2023,3,1,1,1
2023-10-01,4,14A,BUVW100CSB,1452.0,0,1,2021-01-01,2024-05-01,1,0,1,0,1.0,1.0,0.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2784.0,2372.0,705.8951763541099,2470.0,659.9090846472717,2466.0,538.300355496142,0,1.0,10,2023,4,1,1,1
2023-11-01,4,14A,BUVW100CSB,1872.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,0.0,0.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,2184.0,2020.0,852.2816435897232,2384.0,763.8512944284379,2355.0,600.5043334943176,0,1.0,11,2023,4,1,1,1
2023-12-01,4,14A,BUVW100CSB,1332.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,2304.0,1644.0,212.3016721554496,2128.0,589.5245541960063,2329.0,615.15674277522,0,1.0,12,2023,4,1,1,1
2024-01-01,4,14A,BUVW100CSB,2100.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1332.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,2088.0,1552.0,283.5489375751565,1962.0,658.1756604433197,2248.0,679.3879598579887,0,1.0,1,2024,1,1,1,1
2024-02-01,4,14A,BUVW100CSB,1812.0,0,1,2021-01-01,2024-05-01,1,0,1,3,0.0,1.0,0.0,2100.0,1332.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,2184.0,1768.0,394.421094770551,1894.0,609.7802883006304,2249.0,679.1398302933712,0,1.0,2,2024,1,1,1,1
2024-03-01,4,14A,BUVW100CSB,2916.0,0,1,2021-01-01,2024-05-01,1,0,0,4,1.0,3.0,0.0,1812.0,2100.0,1332.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,3228.0,1748.0,387.9793808954285,1696.0,285.45542559215795,2218.0,690.7671624558254,0,1.0,3,2024,1,1,1,1
2024-04-01,4,14A,BUVW100CSB,2064.0,0,1,2021-01-01,2024-05-01,1,0,0,6,0.0,4.0,0.0,2916.0,1812.0,2100.0,1332.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,1968.0,2276.0,572.656965381545,1914.0,566.2042034460712,2192.0,654.1993024092332,0,1.0,4,2024,2,1,1,1
2024-05-01,4,14A,BUVW100CSB,2160.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,2064.0,2916.0,1812.0,2100.0,1332.0,1872.0,1452.0,1608.0,3000.0,2508.0,2328.0,3408.0,2264.0,578.5360835764698,2016.0,519.5320971797604,2200.0,651.7936092743693,0,1.0,5,2024,2,1,1,1
2021-01-01,4,14A,BUVW100CSW,1992.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,4,14A,BUVW100CSW,2136.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1992.0,,,,,,,,,,,,1992.0,,1992.0,,1992.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,4,14A,BUVW100CSW,3168.0,0,1,2021-01-01,2024-05-01,1,0,1,4,0.0,1.0,0.0,2136.0,1992.0,,,,,,,,,,,2064.0,101.82337649086284,2064.0,101.82337649086284,2064.0,101.82337649086284,0,1.0,3,2021,1,1,1,1
2021-04-01,4,14A,BUVW100CSW,2496.0,0,1,2021-01-01,2024-05-01,1,0,0,3,1.0,4.0,0.0,3168.0,2136.0,1992.0,,,,,,,,,,2432.0,641.4483611328351,2432.0,641.4483611328351,2432.0,641.4483611328351,0,1.0,4,2021,2,1,1,1
2021-05-01,4,14A,BUVW100CSW,2196.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,2496.0,3168.0,2136.0,1992.0,,,,,,,,,2600.0,523.8014891158673,2448.0,524.7170666178107,2448.0,524.7170666178107,0,1.0,5,2021,2,1,1,1
2021-06-01,4,14A,BUVW100CSW,2580.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,5.0,0.0,2196.0,2496.0,3168.0,2136.0,1992.0,,,,,,,,2620.0,497.7228144258609,2397.6,468.1845789856816,2397.6,468.1845789856816,0,1.0,6,2021,2,1,1,1
2021-07-01,4,14A,BUVW100CSW,1836.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,2580.0,2196.0,2496.0,3168.0,2136.0,1992.0,,,,,,,2424.0,201.87124609512867,2428.0,425.3262277358404,2428.0,425.3262277358404,0,1.0,7,2021,3,1,1,1
2021-08-01,4,14A,BUVW100CSW,2964.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1836.0,2580.0,2196.0,2496.0,3168.0,2136.0,1992.0,,,,,,2204.0,372.0645105354715,2402.0,460.6135039270994,2343.428571428572,448.1275328679166,0,1.0,8,2021,3,1,1,1
