cabang,sku,dataset_label,n_train,zero_ratio,zero_bucket,qty_median,scale_bucket,qty_mean,qty_std,qty_max,spike_ratio,adf_level_p,adf_diff1_p,acf_lag1,acf_lag2,acf_lag3,acf_lag6,acf_lag12,seasonal_flag,sarimax_d_sug,sarimax_D_sug,sarimax_family,lgbm_size_bucket,lgbm_max_depth_sug,lgbm_num_leaves_sug,lgbm_min_data_in_leaf_sug,tft_use,tft_encoder_length_sug,tft_hidden_size_sug
29A,BBCD005K752,full,41,0.4146341463414634,semi_sparse,4.0,low,3.5365853658536586,3.6475852353002645,12.0,0.0,8.705687556345369e-10,0.0011141968910191888,-0.12217254253202477,0.1480013860633565,0.012309136840222671,-0.022998591580782927,0.05867742728756346,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BBCD005K755,full,41,0.12195121951219512,dense,24.0,medium,29.5609756097561,31.7884010139609,170.0,0.024390243902439025,0.009023838149943997,4.548934046171955e-05,0.5041226156276858,0.4319851722651563,0.3091871060779514,0.2116941254566998,-0.052554651192773416,0,0,0,AR_dominant,small,5,16,10,1,24,16
29A,BBCD005K765,full,41,0.0975609756097561,dense,12.0,medium,22.0,27.077666073722085,104.0,0.0975609756097561,0.6748518411641791,7.3550111469663595e-09,0.38366066557555917,0.37261320240043644,0.44094380796508453,0.14879978177850517,-0.00900163666121113,0,1,0,mixed,small,5,16,10,1,24,16
29A,BBCD005K770,full,41,0.12195121951219512,dense,20.0,medium,33.97560975609756,38.31350140934528,156.0,0.04878048780487805,0.018510772197909805,1.0938608445065251e-07,0.5683489445067436,0.5920467389741915,0.439163696720136,0.35174888288363726,0.012379229390209643,0,0,0,AR_dominant,small,5,16,10,1,24,16
29A,BBCD005K771,full,41,0.07317073170731707,dense,24.0,medium,37.951219512195124,39.21093675207989,152.0,0.04878048780487805,1.333371098059998e-10,0.23549483807101362,0.5586159575264146,0.3466607937819646,0.28303979356583275,0.26649711704248047,-0.052900806002352294,0,0,0,AR_dominant,small,5,16,10,1,24,16
29A,BBCD005K772,full,41,0.34146341463414637,semi_sparse,4.0,low,9.170731707317072,12.181753648437466,44.0,0.0975609756097561,0.5689787884172544,0.6773287749170425,0.3069253347935997,0.41047142498643013,0.38588234539522986,0.13598677421967012,0.05465656346185759,0,0,0,mixed,small,5,16,10,1,24,8
29A,BBCD005K775,full,41,0.14634146341463414,dense,12.0,medium,16.585365853658537,18.067893637272853,70.0,0.0975609756097561,0.0001949379804381633,1.2662797070397183e-06,0.3178886450261353,0.45744281110663243,0.4748547817954796,0.13557519821036648,0.05047558096393254,0,0,0,mixed,small,5,16,10,1,24,16
29A,BBCD005K776,full,41,0.5365853658536586,sparse,0.0,low,6.146341463414634,8.915046201814537,32.0,0.04878048780487805,0.49150595983645884,8.716285508848922e-07,0.45770516442045295,0.552432362843238,0.46579333036931914,0.2745560340891569,0.007713921735056053,0,1,0,mixed,small,5,16,20,1,24,8
29A,BBCD005K816,full,41,0.5365853658536586,sparse,0.0,low,2.5365853658536586,3.233400384855004,12.0,0.024390243902439025,1.4082776444122738e-05,8.995664368818045e-06,0.1866438307448514,0.20765136147803803,0.25035491460711884,0.22449380215253226,0.030697624134762302,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BBCD005K818,full,40,0.675,sparse,0.0,low,2.625,5.067176931120725,20.0,0.1,1.0539428594541897e-05,3.134597251965382e-05,0.1767413556360005,0.5198789164898265,0.05962114592435402,0.07243165647235052,-0.14286605916864312,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BBCD005K831,full,41,0.2682926829268293,semi_sparse,4.0,low,7.463414634146342,7.937561215435159,32.0,0.04878048780487805,0.38648936505218373,6.239110572344967e-14,0.34120659571414547,0.18810380771816393,0.411046234959098,0.27459324415170444,0.18990342853258202,0,1,0,mixed,small,5,16,10,1,24,8
29A,BBCD005K892,full,39,0.46153846153846156,semi_sparse,4.0,low,4.410256410256411,7.166140959282973,36.0,0.07692307692307693,0.24594283437593278,2.198855731499399e-05,0.20749265363356237,0.035987593552043146,-0.016551813361526113,0.09014552577477973,-0.13663534058772284,0,1,0,mixed,small,5,16,10,1,24,8
29A,BBCD005K893,full,41,0.6097560975609756,sparse,0.0,low,1.951219512195122,2.906468815523359,12.0,0.024390243902439025,0.0001730664939033432,1.1739504789306455e-12,0.2950701919318889,0.14709144492917428,0.11099374311196554,0.10447629811941252,-0.0982510994447319,0,0,0,mixed,small,5,16,20,1,24,8
29A,BBCD005K900,full,39,0.3333333333333333,semi_sparse,4.0,low,5.17948717948718,5.595448314063638,24.0,0.02564102564102564,1.953201710551265e-11,1.3424895589015433e-07,-0.2378072502210434,-0.053459328028293555,0.23054376657824938,-0.12098143236074277,-0.08601458885941647,0,0,0,mixed,small,5,16,10,1,24,8
29A,BBCD005KAT1,full,41,0.43902439024390244,semi_sparse,4.0,low,3.951219512195122,4.700804290290094,20.0,0.0,8.02802316705509e-09,0.013363425272817617,-0.06346847574436008,0.24447585204328864,0.09105152640930382,-0.06326118559198834,0.18992354493081354,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BBCD005KAT5,full,40,0.675,sparse,0.0,low,1.85,3.3706881287859405,16.0,0.025,2.8015418434828593e-12,2.175816494015691e-08,0.037638230647709305,0.15629654705484083,0.020836154366960055,0.10599187542315501,0.1515007898894154,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BBCD005KBA,full,41,0.0,dense,84.0,high,102.58536585365853,68.40942026130469,316.0,0.024390243902439025,0.0031488880567851363,1.8663222448667617e-07,0.045836632101348924,0.08250994956568124,0.0550999997991566,0.08316087283895363,0.10042113809104555,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BBCD005KBB,full,41,0.0,dense,48.0,medium,66.39024390243902,53.75912854984746,236.0,0.04878048780487805,2.7889032883240226e-07,2.1764105607714392e-07,0.044567167537661045,-0.021268241305490754,0.19632271353221975,0.17806433368920163,0.11795184839177304,0,0,0,MA_or_low_AR,small,6,16,10,1,24,16
29A,BBCD005KBC,full,41,0.024390243902439025,dense,32.0,medium,43.46341463414634,43.13009248829383,200.0,0.07317073170731707,0.0034063458784451763,0.11452014718753062,0.2152307492755687,0.03940045623216902,0.22482856116224204,0.03613199265085781,0.14186555030111245,0,0,0,mixed,small,5,16,10,1,24,16
29A,BBCD005KMW,full,41,0.024390243902439025,dense,40.0,medium,53.048780487804876,47.80426300002553,232.0,0.04878048780487805,0.001496101695115439,4.859760140115131e-12,0.41213389979071074,0.47435827918468804,0.4651368580222865,0.20125785983429942,-0.05503784633775263,0,0,0,mixed,small,6,16,10,1,24,16
29A,BBCD005KPS8,full,40,0.675,sparse,0.0,low,1.7,2.95435358889303,12.0,0.1,7.447494182530353e-13,0.0009724546504297775,-0.28463572267920095,-0.08160987074030551,-0.13710340775558164,-0.06562867215041131,0.13431257344300823,0,0,0,mixed,small,5,16,20,1,24,8
29A,BBCD005KSB,full,41,0.17073170731707318,dense,12.0,medium,14.902439024390244,10.596709107191677,32.0,0.0,0.27065974278305494,3.3058426711555024e-08,0.15187998086457982,0.5194955337441903,0.13334797274209195,0.35650567202038147,0.1248632522055797,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BBCD005KSW,full,41,0.0,dense,164.0,high,180.3658536585366,138.76054123877597,826.0,0.04878048780487805,1.0063106937249138e-06,3.160920814838984e-13,0.0888298930688038,0.2818416746805383,0.2907180504192043,0.03255608046938476,0.0017587963763108676,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BBCD025KP700,full,41,0.3902439024390244,semi_sparse,1.0,low,5.073170731707317,7.236678256985171,28.0,0.07317073170731707,0.00038750777347639317,1.4460494910826827e-05,0.33354423873279554,0.1181515145147027,-0.06873831051143803,0.10419256836771147,-0.0458937911457218,0,0,0,mixed,small,5,16,10,1,24,8
29A,BBCD025KP710,full,41,0.5853658536585366,sparse,0.0,low,1.0,1.6583123951777,6.0,0.07317073170731707,7.698156843196481e-07,5.382750840747956e-07,0.07272727272727272,-0.10909090909090907,-0.027272727272727268,0.027272727272727268,-0.2,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BBCD025KP745,full,41,0.2926829268292683,semi_sparse,2.0,low,3.1707317073170733,3.949065959340197,16.0,0.04878048780487805,6.75775791880049e-09,4.734731327937884e-08,-0.03265542391113618,0.15215865483647018,0.10644411300228111,-0.07664102016372054,0.07916243887180818,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BBCD025KP765,full,41,0.1951219512195122,dense,2.0,low,5.390243902439025,7.10238709442286,30.0,0.07317073170731707,1.627397281038516e-05,0.0019248080870618355,0.19179426672421637,-0.009216804526617923,0.0560423108582696,-0.04556454180729795,0.2408383276609094,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BBCD025KP771,full,41,0.04878048780487805,dense,5.0,medium,6.121951219512195,4.718024596964388,16.0,0.0,0.000682267365595607,5.873156067557635e-07,0.3873168860982425,0.24228292576028276,0.2837936430095689,0.2442431782012446,0.028370211111304132,0,0,0,mixed,small,5,16,10,1,24,16
29A,BBCD025KP772,full,41,0.5853658536585366,sparse,0.0,low,1.0,1.4142135623730951,5.0,0.0,0.4825922448591461,0.2850395588844594,0.35000000000000003,0.375,0.275,0.3125,-0.075,0,0,0,mixed,small,5,16,20,1,24,8
29A,BBCD025KP831,full,41,0.2682926829268293,semi_sparse,2.0,low,2.7804878048780486,2.9791961593855416,12.0,0.024390243902439025,9.96260910849997e-12,0.003147804260600923,-0.09171308118687121,-0.046781479768631166,0.03662222937151051,-0.2272501826419748,-0.01846024437161108,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BBCD025KP900,full,38,0.631578947368421,sparse,0.0,low,0.9210526315789473,1.4403749314331304,5.0,0.02631578947368421,7.983918825067445e-05,9.287926615722182e-06,0.13704599173628285,0.04783212745611028,0.06283492412897175,-0.04573913357270446,-0.1593562239503456,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BBCD025KPBA,full,41,0.0,dense,56.0,high,62.048780487804876,43.70466292028357,217.0,0.07317073170731707,2.8483792799661202e-08,0.0042548650315422055,-0.1317555282455805,-0.30031737464628017,-0.007555255983261859,0.029727894959440962,0.24811809806301965,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BBCD025KPBB,full,41,0.0,dense,23.0,medium,28.21951219512195,21.799669946035824,102.0,0.024390243902439025,5.4297193212150736e-08,6.718826952232387e-05,-0.0234432626477233,-0.1381512647645049,0.04820312966977394,0.1189693551733624,0.07642748974546984,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BBCD025KPBC,full,41,0.04878048780487805,dense,8.0,medium,9.75609756097561,8.511111818689958,39.0,0.04878048780487805,4.1031723444691e-05,0.06995832395218353,0.22933132134351653,-0.024628603104212856,-0.062258561221975844,-0.04063665106348031,0.08860043524677672,0,0,0,mixed,small,5,16,10,1,24,16
29A,BBCD025KPMW,full,41,0.024390243902439025,dense,20.0,medium,26.341463414634145,28.337792571138596,144.0,0.04878048780487805,3.0848783676818316e-08,1.4326535142603994e-10,-0.02186745369127988,-0.024792182795059677,-0.03739291059281126,-0.13843951109503577,0.05654011416079448,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BBCD025KPSW,full,41,0.0,dense,81.0,high,99.02439024390245,71.03255866322078,351.0,0.0975609756097561,9.857247724100328e-10,0.00048164914999960026,-0.15624513879573082,0.11905944479538323,0.135324802899647,-0.14385842482468073,0.08771747983003303,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BCDE025KPBB,full,41,0.4146341463414634,semi_sparse,2.0,low,2.317073170731707,2.687368828336035,9.0,0.0,1.1774378296478511e-07,1.8250985917036779e-06,0.0162004431594468,0.17525802917603642,0.11969217716493273,-0.15195303168837157,0.04344280524872123,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BCDE025KPSW,full,40,0.575,sparse,0.0,low,1.55,2.6693896354112536,10.0,0.1,0.27968228176793486,7.272861701963642e-06,-0.12073587621446567,-0.18335732277797773,0.14103094638359126,-0.20282475710687303,0.34659949622166264,1,1,1,MA_or_low_AR,small,5,16,20,1,24,8
29A,BGHI001K002,full,41,0.17073170731707318,dense,12.0,medium,21.585365853658537,23.754973805243498,96.0,0.04878048780487805,0.00012324247093947966,2.6931203819892653e-16,0.2819254970225428,0.04602507152090811,0.1754409786142273,-0.1416373576994185,0.016333042988974367,0,0,0,mixed,small,5,16,10,1,24,16
29A,BGHI001K003,full,41,0.5609756097560976,sparse,0.0,low,5.341463414634147,8.762447592133036,42.0,0.07317073170731707,1.6655359988547635e-06,3.974862959591957e-14,0.10282893513496762,-0.17052542070846377,-0.12115900145659649,-0.0034838224811727238,-0.11143079616946103,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BGHI001K007,full,41,0.024390243902439025,dense,36.0,medium,47.390243902439025,36.443708681184255,168.0,0.0975609756097561,3.4030362376369475e-06,3.768205092034074e-12,0.1455367549879627,0.2924016976723072,0.23215658946957105,0.0342287405426268,-0.052332765343376816,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BGHI001K010,full,41,0.43902439024390244,semi_sparse,3.0,low,8.487804878048781,10.651577233488739,36.0,0.0975609756097561,0.00025243191668613467,7.582505391279318e-06,-0.02806907204656887,-0.10277700730443683,0.011085902505089935,0.09800429635742926,0.021491749410260174,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
29A,BGHI001K020,full,41,0.21951219512195122,semi_sparse,16.0,medium,25.0,25.819566224086724,106.0,0.024390243902439025,3.033415883772141e-09,2.4599477897557384e-13,-0.08145203630090753,0.10305257631440787,0.15277881947048674,0.028238205955148882,0.16125403135078376,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BGHI001K022,full,41,0.34146341463414637,semi_sparse,6.0,medium,11.951219512195122,13.39020391837293,48.0,0.04878048780487805,1.0099086919415518e-14,3.329492278020266e-05,-0.3128846227859928,-0.08144314915235344,0.18536669971254072,-0.010537685567844908,0.048205834653841165,0,0,0,mixed,small,5,16,10,1,24,16
29A,BKLM001KHAR,full,41,0.0,dense,540.0,high,746.219512195122,808.7125420133883,3662.0,0.07317073170731707,0.8170168710100135,4.538714894565435e-06,-0.12438131217389312,0.29546308636898405,0.1777454092483855,0.14097001354887978,0.04807187179238641,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BKLM001KPOX,full,41,0.0,dense,540.0,high,746.219512195122,808.7125420133883,3662.0,0.07317073170731707,0.8170168710100135,4.538714894565435e-06,-0.12438131217389312,0.29546308636898405,0.1777454092483855,0.14097001354887978,0.04807187179238641,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BKLM200CHAR,full,41,0.0,dense,932.0,high,1361.0731707317073,1361.2069532265089,6229.0,0.07317073170731707,0.7380658709456548,0.00013726982089395077,-0.009966424648389547,0.29738112096812985,0.23457223823374376,0.14324295651670427,0.06989507583242208,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BKLM200CPOX,full,41,0.0,dense,932.0,high,1361.0731707317073,1361.2069532265089,6229.0,0.07317073170731707,0.7380658709456548,0.00013726982089395077,-0.009966424648389547,0.29738112096812985,0.23457223823374376,0.14324295651670427,0.06989507583242208,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BNOP003KHAR,full,41,0.0,dense,98.0,high,158.0731707317073,132.90567900656134,549.0,0.0975609756097561,0.17041643066241963,0.23120044654162053,0.199003521319116,0.1875170290277401,0.5102148192347792,0.33581826931095826,0.14356712552726184,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BNOP003KPOX,full,41,0.0,dense,98.0,high,158.0731707317073,132.90567900656134,549.0,0.0975609756097561,0.17041643066241963,0.23120044654162053,0.199003521319116,0.1875170290277401,0.5102148192347792,0.33581826931095826,0.14356712552726184,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BNOP400CHAR,full,41,0.0,dense,646.0,high,888.8048780487804,652.7648205713983,3012.0,0.07317073170731707,0.40870993379423276,5.3649230249753164e-21,0.28227211177701633,0.3268131130413572,0.5800289115495394,0.29749318305348943,0.09286883906982647,0,1,0,mixed,small,6,16,10,1,24,32
29A,BNOP400CPOX,full,41,0.0,dense,646.0,high,888.8048780487804,652.7648205713983,3012.0,0.07317073170731707,0.40870993379423276,5.3649230249753164e-21,0.28227211177701633,0.3268131130413572,0.5800289115495394,0.29749318305348943,0.09286883906982647,0,1,0,mixed,small,6,16,10,1,24,32
29A,BPQR005KS001,full,41,0.5365853658536586,sparse,0.0,low,3.317073170731707,4.633783682857045,15.0,0.024390243902439025,0.28314496823396706,2.638162680065898e-10,0.0994456196052845,0.06820458049528531,-0.016907078254629903,0.1075500736264818,0.09316000980762927,0,1,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BPQR005KS002,full,41,0.4146341463414634,semi_sparse,2.0,low,3.2195121951219514,3.453347615879056,12.0,0.0,0.08822533735265681,1.8793877903376605e-18,0.21142368290438188,0.14071217816176518,0.09658825906185226,0.10927223343201833,-0.167180044844727,0,1,0,mixed,small,5,16,10,1,24,8
29A,BPQR005KS004,full,41,0.34146341463414637,semi_sparse,6.0,medium,7.219512195121951,7.692568475879662,35.0,0.024390243902439025,0.041568635600320966,0.00018143200956408293,0.09406710483723417,0.34750895206998395,0.23539973178975052,0.02875016838537028,0.09824306202010173,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BPQR005KS006,full,41,0.6585365853658537,sparse,0.0,low,1.9024390243902438,3.1607347092786866,10.0,0.04878048780487805,0.3518066873619874,2.4695426436073576e-08,0.12766172827743888,0.1862316596798779,0.05559260670731702,0.30674185403963394,0.05635480182926824,0,1,0,MA_or_low_AR,small,5,16,20,1,24,8
29A,BUVW001K110,full,40,0.025,dense,54.0,high,69.9,54.94976727045278,212.0,0.025,1.0740667747046214e-05,5.749385660592596e-11,-0.1574496686469723,-0.10151715868600089,-0.23946778012153574,0.09106297915414113,0.003442436964799473,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K160,full,41,0.0,dense,106.0,high,128.21951219512195,95.23300693434024,468.0,0.07317073170731707,0.00022585964694125723,7.386718092552354e-10,0.3262328123995455,0.4130864900663203,0.21893095778161986,0.13964386697356176,-0.04640983654209052,0,0,0,mixed,small,6,16,10,1,24,32
29A,BUVW001K178,full,41,0.0,dense,114.0,high,151.85365853658536,114.80713413712795,635.0,0.12195121951219512,3.7525135489327724e-08,0.0794249292143474,-0.02188217296497112,0.1360839556674811,-0.018898026367603387,-0.0214725466718228,0.10557223930773366,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K179,full,41,0.0,dense,26.0,medium,33.146341463414636,22.665569676945864,84.0,0.0,9.407009123434663e-08,2.3848357825322753e-09,0.008953111700481515,-0.0805526746114141,0.21608942504653747,0.020678269687289568,0.29020106896103104,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K189,full,41,0.0,dense,48.0,medium,67.53658536585365,68.56715597170981,362.0,0.0975609756097561,0.0058550306198491674,2.099849974791219e-08,0.15950176750190592,0.17491100837803733,0.06665108405284165,0.05987718004412584,0.008282768393620576,0,0,0,MA_or_low_AR,small,6,16,10,1,24,16
29A,BUVW001K190,full,41,0.0,dense,258.0,high,310.4634146341463,226.4530964196533,1382.0,0.04878048780487805,1.6574839001324968e-06,8.542334398442546e-05,0.10501852722248356,0.037977410052320804,0.12963038833289595,0.028686609328026122,-0.06660604252809184,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K191,full,41,0.0975609756097561,dense,18.0,medium,25.585365853658537,24.136047325272727,114.0,0.04878048780487805,3.0167094343834632e-06,0.0015708766772124282,0.11357360549677846,0.12990527584733236,0.04638243804406268,0.013878987750500511,-0.0541696344552468,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K192,full,41,0.0,dense,576.0,high,687.9268292682926,501.27264987449206,2782.0,0.0975609756097561,5.131587614190545e-07,0.00923161423995013,0.06371176537993488,0.13661131454297826,0.19707539460407092,-0.011915095431245793,0.15205011641092178,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K194,full,41,0.0,dense,352.0,high,410.9512195121951,284.13429493986746,1821.0,0.07317073170731707,8.503521382453663e-06,0.0034161964853004446,0.16724407107385367,0.17835426101173246,0.14587736780985672,0.13700892590629807,0.12095045883099804,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K197,full,41,0.024390243902439025,dense,48.0,medium,61.78048780487805,52.28312930340051,263.0,0.04878048780487805,1.4520567136277597e-05,6.493183240079145e-09,0.18286243941872707,0.14428388264340292,0.037035855412921974,0.23298513050943845,0.1467976656348223,0,0,0,MA_or_low_AR,small,6,16,10,1,24,16
29A,BUVW001K198,full,41,0.0,dense,168.0,high,209.82926829268294,144.5062113611426,668.0,0.07317073170731707,0.06000127678625601,0.00881188561849508,-0.011500491264667123,0.3903969903002825,0.06304074899431186,0.0939121007406553,0.05440961033733748,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K199,full,41,0.04878048780487805,dense,36.0,medium,51.24390243902439,44.17622691437379,192.0,0.0975609756097561,0.10840461815427838,1.7676793713053146e-16,-0.027803084440044888,0.06618919962831697,0.28311197882810096,0.16425509255786194,0.11085145173331529,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K301,full,41,0.0,dense,286.0,high,296.8292682926829,142.72454281570225,893.0,0.024390243902439025,1.272886005535489e-08,6.8128831440217675e-09,-0.05028945768599301,0.15543938291290302,0.1443592784925032,0.04511096529931295,0.17198227364237645,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K301M,full,39,0.6410256410256411,sparse,0.0,low,2.6666666666666665,5.391676496099937,30.0,0.05128205128205128,1.2435611933993208e-15,0.003379824676127399,0.20599476966405156,-0.048481190907262134,-0.10018105009052505,-0.01931200965600484,-0.04345202172601087,0,0,0,mixed,small,5,16,20,1,24,8
29A,BUVW001K303,full,41,0.0,dense,122.0,high,148.0487804878049,97.80694024953245,594.0,0.04878048780487805,1.3514167331447279e-09,0.0026060247681342916,-0.1186733914946566,0.16307973150876323,-0.03473908081599609,0.1225259631559744,0.2610039280375369,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K305,full,41,0.0,dense,69.0,high,75.17073170731707,47.822015034408786,204.0,0.024390243902439025,0.7864225762985684,0.00010210290780712333,-0.019721215894552932,0.1577393449446881,0.03722598701381549,0.21094836526207683,-0.012364012452284738,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K306,full,41,0.0,dense,759.0,high,904.0487804878048,537.4846486747093,3300.0,0.0975609756097561,9.50294612657987e-09,0.0010982254709201264,-0.05915897094213205,0.17534547793511138,0.08196812324152433,0.081392217206085,0.1826485869078856,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K309,full,41,0.0,dense,252.0,high,295.4634146341463,150.45682064316253,910.0,0.07317073170731707,0.5753988023348721,0.0004189892213453014,-0.09200274178072333,0.09230128874660222,0.020372999025237693,0.04900825233462568,0.14240887233384314,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K310,full,41,0.04878048780487805,dense,44.0,medium,45.51219512195122,29.501798208939327,114.0,0.0,2.9963872541353376e-06,1.6802634574452687e-05,0.008520653098562828,-0.13423823735947857,-0.2252444109592674,-0.030236107862611508,0.21882753823026477,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K328,full,41,0.0,dense,156.0,high,167.0,108.0641013473022,575.0,0.04878048780487805,9.401403624113737e-10,2.3235621259872997e-07,-0.13967682407292437,0.36715662557748213,-0.04121263760024319,0.25091305334457964,0.04614505238549904,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K329,full,41,0.0,dense,90.0,high,102.48780487804878,67.43705285346458,318.0,0.07317073170731707,0.011344894663680903,6.3459205147137506e-12,0.008169969095243838,-0.028413303826481266,0.12552059065678559,-0.03528254842717474,0.24254066959171341,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K330,full,41,0.0,dense,172.0,high,194.53658536585365,114.13546722228274,671.0,0.04878048780487805,5.64889393209119e-10,4.39574058468558e-25,-0.138234678139766,0.22567681175431784,-0.1730065512929127,0.21423724982740736,-0.05077070599929984,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K331,full,41,0.0,dense,288.0,high,314.4634146341463,153.0093293823902,896.0,0.024390243902439025,0.6219100792413058,0.003061050454348948,-0.15283941268023551,0.06382211696492263,0.12085219868977817,-0.2138425136313913,0.20286072866314223,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K333,full,41,0.0,dense,140.0,high,161.7560975609756,97.04220228534719,456.0,0.0975609756097561,0.00139519304545853,0.0003577455924482216,-0.1945326649713835,0.1415609444037674,-0.065126582687287,0.22237044259709696,0.029824596285549263,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K334,full,41,0.0,dense,36.0,medium,43.41463414634146,29.170169359943813,120.0,0.04878048780487805,0.00023461311567748942,3.081252831865051e-05,-0.13275779325196158,0.003924044761152377,0.1878973407304877,-0.21994268089762103,0.23745796384178153,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K370,full,41,0.024390243902439025,dense,60.0,high,61.80487804878049,42.852199192220645,192.0,0.07317073170731707,7.295193546625104e-05,2.833576136753532e-06,0.2573048559792766,0.14658128805723986,-0.072266003528691,0.06300032679063657,0.040581517256124904,0,0,0,mixed,small,5,16,10,1,24,32
29A,BUVW001K461,full,41,0.0,dense,27.0,medium,38.09756097560975,35.30637681641149,174.0,0.024390243902439025,1.6002916856041736e-07,1.1118155931005214e-05,0.02456193863214454,-0.09354465994552971,-0.020647964528019164,-0.1304470722690093,-0.025870474144940318,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
29A,BUVW001K462,full,41,0.024390243902439025,dense,60.0,high,85.2439024390244,67.43581410786291,249.0,0.0,8.50803979345188e-12,0.004106487114732532,-0.21445247709981813,0.02199532182440543,0.013298883236551418,-0.1236458764328272,0.20421887069445765,0,0,0,mixed,small,6,16,10,1,24,32
29A,BUVW001K465,full,41,0.0,dense,237.0,high,298.9512195121951,198.28350299754038,1118.0,0.0975609756097561,0.02835082166259581,0.00010535446145991692,-0.11866380749832352,0.07510826897825885,0.13321307740197244,0.021178623095465737,0.15467161737737242,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K466,full,41,0.0,dense,148.0,high,202.390243902439,136.07936618914354,687.0,0.0975609756097561,9.420885577635742e-06,0.01032142978407015,0.1735929434840564,0.282229797416627,0.2667080314684474,0.21956796712135943,0.1057025422549936,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K470,full,41,0.0,dense,68.0,high,84.8780487804878,65.23580118384047,342.0,0.07317073170731707,3.232556165771602e-07,0.0001221572494425486,0.047633335966415044,0.32971640116317263,0.020193125151762727,0.2656662328348851,0.21430257584026705,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K480,full,41,0.0,dense,255.0,high,315.7317073170732,204.72591731266513,1191.0,0.0975609756097561,7.888870168767933e-07,1.4735012267238267e-11,0.07767396385286446,0.16497841255642684,0.11982099183714849,-0.09100406153901883,0.10314305424567667,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
